2019-01-09,0,5
2019-01-09,1,8
2019-01-09,2,8
2019-01-09,3,4
2019-01-09,4,2
2019-01-09,5,2
2019-01-09,6,2
2019-01-09,7,4
2019-01-09,8,6
2019-01-09,9,4
2019-01-09,10,7
2019-01-09,11,9
2019-01-09,12,2
2019-01-09,13,2
2019-01-09,14,6
2019-01-09,15,4
2019-01-09,16,8
2019-01-09,17,7
2019-01-09,18,6
2019-01-09,19,4
2019-01-09,20,7
2019-01-09,21,2
2019-01-09,22,6
2019-01-09,23,4
2019-01-10,0,6
2019-01-10,1,3
2019-01-10,2,4
2019-01-10,3,5
2019-01-10,4,5
2019-01-10,5,4
2019-01-10,6,5
2019-01-10,7,9
2019-01-10,8,3
2019-01-10,9,6
2019-01-10,10,3
2019-01-10,11,6
2019-01-10,12,7
2019-01-10,13,4
2019-01-10,14,10
2019-01-10,15,2
2019-01-10,16,4
2019-01-10,17,3
2019-01-10,18,5
2019-01-10,19,7
2019-01-10,20,4
2019-01-10,21,5
2019-01-10,22,2
2019-01-10,23,4
2019-01-11,0,3
2019-01-11,1,3
2019-01-11,2,6
2019-01-11,3,8
2019-01-11,4,7
2019-01-11,5,4
2019-01-11,6,2
2019-01-11,7,4
2019-01-11,8,6
2019-01-11,9,3
2019-01-11,10,4
2019-01-11,11,5
2019-01-11,12,4
2019-01-11,13,6
2019-01-11,14,6
2019-01-11,15,4
2019-01-11,16,4
2019-01-11,17,4
2019-01-11,18,5
2019-01-11,19,8
2019-01-11,20,6
2019-01-11,21,4
2019-01-11,22,4
2019-01-11,23,4
2019-01-12,0,6
2019-01-12,1,4
2019-01-12,2,3
2019-01-12,3,4
2019-01-12,4,3
2019-01-12,5,4
2019-01-12,6,10
2019-01-12,7,6
2019-01-12,8,8
2019-01-12,9,6
2019-01-12,10,9
2019-01-12,11,4
2019-01-12,12,6
2019-01-12,13,8
2019-01-12,14,10
2019-01-12,15,1
2019-01-12,16,2
2019-01-12,17,7
2019-01-12,18,5
2019-01-12,19,6
2019-01-12,20,2
2019-01-12,21,3
2019-01-12,22,4
2019-01-12,23,5
2019-01-13,0,5
2019-01-13,1,3
2019-01-13,2,4
2019-01-13,3,10
2019-01-13,4,4
2019-01-13,5,7
2019-01-13,6,6
2019-01-13,7,1
2019-01-13,8,3
2019-01-13,9,7
2019-01-13,10,3
2019-01-13,11,4
2019-01-13,12,5
2019-01-13,13,5
2019-01-13,14,2
2019-01-13,15,4
2019-01-13,16,4
2019-01-13,17,5
2019-01-13,18,3
2019-01-13,19,3
2019-01-13,20,5
2019-01-13,21,10
2019-01-13,22,2
2019-01-13,23,6
2019-01-14,0,6
2019-01-14,1,2
2019-01-14,2,5
2019-01-14,3,7
2019-01-14,4,5
2019-01-14,5,9
2019-01-14,6,3
2019-01-14,7,3
2019-01-14,9,5
2019-01-14,10,10
2019-01-14,11,3
2019-01-14,12,6
2019-01-14,13,2
2019-01-14,14,3
2019-01-14,15,3
2019-01-14,16,4
2019-01-14,17,6
2019-01-14,18,14
2019-01-14,19,2
2019-01-14,20,4
2019-01-14,21,6
2019-01-14,22,7
2019-01-14,23,6
2019-01-15,0,2
2019-01-15,1,12
2019-01-15,2,3
2019-01-15,3,5
2019-01-15,4,6
2019-01-15,5,6
2019-01-15,6,5
2019-01-15,8,6
2019-01-15,9,5
2019-01-15,10,4
2019-01-15,11,5
2019-01-15,12,5
2019-01-15,13,3
2019-01-15,14,7
2019-01-15,15,6
2019-01-15,16,9
2019-01-15,17,3
2019-01-15,18,5
2019-01-15,19,5
2019-01-15,20,9
2019-01-15,21,2
2019-01-15,22,7
2019-01-15,23,2
2019-01-16,0,5
2019-01-16,1,7
2019-01-16,2,3
2019-01-16,3,7
2019-01-16,4,9
2019-01-16,5,5
2019-01-16,6,4
2019-01-16,7,6
2019-01-16,8,4
2019-01-16,9,6
2019-01-16,10,6
2019-01-16,11,5
2019-01-16,12,3
2019-01-16,13,6
2019-01-16,14,4
2019-01-16,15,4
2019-01-16,16,6
2019-01-16,17,3
2019-01-16,18,7
2019-01-16,19,9
2019-01-16,20,1
2019-01-16,21,4
2019-01-16,22,5
2019-01-16,23,4
2019-01-17,0,7
2019-01-17,1,3
2019-01-17,2,1
2019-01-17,3,3
2019-01-17,4,4
2019-01-17,5,5
2019-01-17,6,6
2019-01-17,7,1
2019-01-17,8,6
2019-01-17,9,2
2019-01-17,10,5
2019-01-17,11,5
