2019-01-13,19,1
2019-01-13,21,5
2019-01-13,23,1
2019-01-14,0,2
2019-01-14,1,2
2019-01-14,2,5
2019-01-14,3,2
2019-01-14,5,1
2019-01-14,6,2
2019-01-14,7,1
2019-01-14,9,1
2019-01-14,10,2
2019-01-14,11,4
2019-01-14,13,2
2019-01-14,15,1
2019-01-14,16,2
2019-01-14,17,1
2019-01-14,19,1
2019-01-14,20,2
2019-01-14,21,3
2019-01-14,22,2
2019-01-14,23,4
2019-01-15,0,4
2019-01-15,1,3
2019-01-15,2,2
2019-01-15,3,5
2019-01-15,4,2
2019-01-15,5,7
2019-01-15,6,3
2019-01-15,7,1
2019-01-15,8,6
2019-01-15,9,5
2019-01-15,10,2
2019-01-15,11,1
2019-01-15,13,8
2019-01-15,14,4
2019-01-15,15,2
2019-01-15,16,3
2019-01-15,17,2
2019-01-15,18,2
2019-01-15,20,1
2019-01-15,21,4
2019-01-15,22,3
2019-01-15,23,4
2019-01-16,1,2
2019-01-16,2,4
2019-01-16,3,2
2019-01-16,4,1
2019-01-16,5,3
2019-01-16,6,3
2019-01-16,8,7
2019-01-16,9,2
2019-01-16,10,2
2019-01-16,11,1
2019-01-16,12,6
2019-01-16,13,3
2019-01-16,14,4
2019-01-16,15,3
2019-01-16,16,7
2019-01-16,17,4
2019-01-16,18,1
2019-01-16,19,2
2019-01-16,20,1
2019-01-16,21,4
2019-01-16,22,5
2019-01-16,23,5
2019-01-17,0,2
2019-01-17,1,4
2019-01-17,2,5
2019-01-17,3,4
2019-01-17,4,4
2019-01-17,5,2
2019-01-17,6,5
2019-01-17,7,3
2019-01-17,8,2
2019-01-17,9,5
2019-01-17,10,5
2019-01-17,11,3
2019-01-17,12,6
2019-01-17,13,2
2019-01-17,14,2
2019-01-17,15,2
2019-01-17,16,3
2019-01-17,17,6
2019-01-17,18,2
2019-01-17,19,5
2019-01-17,20,4
2019-01-17,21,4
2019-01-17,22,2
2019-01-17,23,3
2019-01-18,0,3
2019-01-18,1,5
2019-01-18,2,5
2019-01-18,3,3
2019-01-18,4,1
2019-01-18,5,6
2019-01-18,6,4
2019-01-18,7,3
2019-01-18,8,5
2019-01-18,9,2
2019-01-18,10,5
2019-01-18,11,5
2019-01-18,12,4
2019-01-18,13,4
2019-01-18,14,6
2019-01-18,15,1
2019-01-18,16,4
2019-01-18,17,1
2019-01-18,18,2
2019-01-18,19,3
2019-01-18,20,3
2019-01-18,21,6
2019-01-18,22,4
2019-01-18,23,3
2019-01-19,0,5
2019-01-19,1,3
2019-01-19,2,1
2019-01-19,3,5
2019-01-19,4,5
2019-01-19,5,4
2019-01-19,6,4
2019-01-19,7,3
2019-01-19,8,6
2019-01-19,9,2
2019-01-19,10,7
2019-01-19,11,3
2019-01-19,12,3
2019-01-19,13,3
2019-01-19,14,4
2019-01-19,15,3
2019-01-19,17,2
2019-01-19,18,2
2019-01-19,20,3
2019-01-19,21,2
2019-01-19,22,5
2019-01-19,23,1
2019-01-20,0,3
2019-01-20,1,2
2019-01-20,2,2
2019-01-20,3,2
2019-01-20,4,6
2019-01-20,5,2
2019-01-20,6,2
2019-01-20,7,1
2019-01-20,8,3
2019-01-20,9,3
2019-01-20,11,4
2019-01-20,12,2
2019-01-20,13,5
2019-01-20,14,4
2019-01-20,15,3
2019-01-20,16,3
2019-01-20,17,7
2019-01-20,18,1
2019-01-20,19,4
2019-01-20,20,6
2019-01-20,21,4
2019-01-20,22,2
2019-01-20,23,3
2019-01-21,0,7
2019-01-21,1,2
2019-01-21,2,3
2019-01-21,3,3
2019-01-21,4,2
2019-01-21,5,1
2019-01-21,6,3
2019-01-21,7,2
2019-01-21,8,2
2019-01-21,9,2
2019-01-21,10,1
2019-01-21,11,2
2019-01-21,12,4
2019-01-21,13,3
2019-01-21,14,1
2019-01-21,15,4
2019-01-21,16,1
2019-01-21,17,1
2019-01-21,18,4
2019-01-21,19,4
2019-01-21,20,2
2019-01-21,21,3
2019-01-21,22,2
2019-01-21,23,2
2019-01-22,0,6
2019-01-22,1,4
2019-01-22,2,1
2019-01-22,3,5
2019-01-22,4,3
2019-01-22,5,5
2019-01-22,6,2
2019-01-22,7,4
2019-01-22,8,1
2019-01-22,9,5
2019-01-22,10,3
2019-01-22,11,4
2019-01-22,12,6
2019-01-22,13,2
2019-01-22,14,3
2019-01-22,15,2
2019-01-22,16,1
2019-01-22,17,3
2019-01-22,18,3
2019-01-22,20,8
2019-01-22,22,4
2019-01-23,0,2
2019-01-23,1,2
2019-01-23,2,3
2019-01-23,3,1
2019-01-23,4,7
2019-01-23,5,1
2019-01-23,6,2
2019-01-23,7,2
2019-01-23,8,4
2019-01-23,9,2
2019-01-23,10,2
2019-01-23,11,4
2019-01-23,12,4
2019-01-23,13,6
2019-01-23,14,2
2019-01-23,15,4
2019-01-23,16,3
2019-01-23,18,2
2019-01-23,19,1
2019-01-23,20,5
2019-01-23,21,3
2019-01-23,23,1
2019-01-24,0,3
2019-01-24,1,3
2019-01-24,2,1
2019-01-24,3,2
2019-01-24,4,3
2019-01-24,5,3
2019-01-24,6,2
2019-01-24,7,3
2019-01-24,8,4
2019-01-24,9,5
2019-01-24,10,7
2019-01-24,11,6
2019-01-24,12,3
2019-01-24,13,8
2019-01-24,15,1
2019-01-24,16,5
2019-01-24,17,3
2019-01-24,18,3
2019-01-24,19,5
2019-01-24,20,3
2019-01-24,21,8
2019-01-24,22,3
2019-01-24,23,6
2019-01-25,0,4
2019-01-25,1,4
2019-01-25,2,3
2019-01-25,3,1
2019-01-25,4,2
2019-01-25,5,2
2019-01-25,6,1
2019-01-25,7,3
2019-01-25,8,1
2019-01-25,9,3
2019-01-25,11,2
2019-01-25,13,2
2019-01-25,14,2
2019-01-25,15,5
2019-01-25,16,2
2019-01-25,17,3
2019-01-25,18,2
2019-01-25,19,5
2019-01-25,20,3
2019-01-25,21,2
2019-01-25,22,5
2019-01-25,23,4
2019-01-26,0,3
2019-01-26,1,1
2019-01-26,2,1
2019-01-26,3,3
2019-01-26,4,3
2019-01-26,5,2
2019-01-26,6,5
2019-01-26,7,2
2019-01-26,8,2
2019-01-26,9,2
2019-01-26,10,3
2019-01-26,11,5
2019-01-26,12,5
2019-01-26,13,2
2019-01-26,14,2
2019-01-26,15,7
2019-01-26,16,2
2019-01-26,17,2
2019-01-26,18,2
2019-01-26,19,3
2019-01-26,20,5
2019-01-26,21,5
2019-01-26,22,1
2019-01-26,23,3
2019-01-27,0,2
2019-01-27,2,1
2019-01-27,3,1
2019-01-27,5,2
2019-01-27,7,1
2019-01-27,8,1
2019-01-27,9,1
2019-01-27,10,1
2019-01-27,11,2
2019-01-27,12,1
2019-01-27,13,2
2019-01-27,14,2
